sofifa_id,player_url,short_name,long_name,age,,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,,player_tags,team_position,,,,,nation_position,,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
198538,https://sofifa.com/player/198538/bjorn-paulsen/20/159586,B. Paulsen,BjÃ¸rn Paulsen,27,,191,85,Denmark,FC Ingolstadt 04,70,72,1900000,5000,"CB, RB, CAM",Right,1,3,2,High/Medium,Normal,No,,,RCB,,,,,,,62,58,59,58,68,79,,,,,,,"Inflexible, Diver, Long Passer (CPU AI Only)",56,56,73,61,59,57,58,52,59,58,63,62,61,62,56,59,70,72,83,62,80,64,63,59,58,56,68,69,66,15,10,7,16,9
200671,https://sofifa.com/player/200671/victor-ulloa/20/159586,V. Ulloa,Victor Ulloa,27,,180,75,Mexico,FC Cincinnati,70,72,1900000,5000,"CDM, CM",Right,1,3,3,Medium/High,Normal,No,,,LDM,,,,,,,49,57,64,66,67,72,,,,,,,"Injury Prone, Argues with Officials",44,50,67,75,43,65,67,57,68,67,53,45,67,67,73,79,72,78,69,60,73,68,46,62,53,64,69,64,63,10,14,13,10,15
201965,https://sofifa.com/player/201965/simon-thern/20/159586,S. Thern,Simon Thern,26,,180,76,Sweden,IFK NorrkÃ¶ping,70,72,2100000,6000,CM,Right,1,4,3,High/Medium,Lean,No,,,LCM,,,,,,,76,65,66,71,57,69,,,,,,,"Selfish, Argues with Officials, Finesse Shot, Crowd Favourite",54,62,44,68,68,70,74,59,69,69,77,75,81,68,77,66,35,83,64,73,72,63,64,73,53,68,60,55,58,7,7,13,14,10
202716,https://sofifa.com/player/202716/abdon-prats-bastidas/20/159586,AbdÃ_n Prats,AbdÃ_n Prats Bastidas,26,,181,81,Spain,RCD Mallorca,70,72,2200000,15000,"ST, LW",Left,1,3,2,Medium/Medium,Normal,No,,,SUB,,,,,,,66,74,59,65,29,60,,,,,,,,65,74,64,62,69,61,68,69,58,66,68,64,75,67,68,78,72,64,64,75,42,25,69,45,58,50,29,23,18,10,11,16,15,11
203004,https://sofifa.com/player/203004/han-been-yang/20/159586,Yang Han Been,ì–‘í•œë_ˆ æ¢ÅéŸ©å_¬,27,,195,90,Korea Republic,FC Seoul,70,72,1500000,4000,GK,Right,1,3,1,Medium/Medium,Normal,No,,,SUB,,,,,,,,,,,,,72,63,61,75,44,69,,13,10,13,36,9,14,11,14,34,25,43,44,34,67,55,46,60,35,68,14,12,26,14,36,19,42,15,13,19,72,63,61,69,75
203848,https://sofifa.com/player/203848/richard-windbichler/20/159586,R. Windbichler,Richard Windbichler,28,,183,72,Austria,Melbourne City FC,70,72,1800000,7000,"CB, CDM",Right,1,3,2,Medium/Medium,Lean,No,,,RCB,,,,,,,67,34,54,52,67,76,,,,,,,,35,37,73,65,21,41,35,16,62,63,66,68,57,67,62,35,77,77,77,21,72,71,48,64,56,62,58,71,67,9,16,7,11,11
204513,https://sofifa.com/player/204513/maxime-dupe/20/159586,M. DupÃ©,Maxime DupÃ©,26,,188,88,France,Clermont Foot 63,70,72,1500000,3000,GK,Right,1,2,1,Medium/Medium,Normal,No,,,GK,,,,,,,,,,,,,71,70,61,74,45,65,,10,10,13,34,10,11,12,11,29,22,48,42,35,67,39,46,54,21,71,11,35,23,11,35,18,58,9,11,11,71,70,61,65,74
207954,https://sofifa.com/player/207954/brian-behrendt/20/159586,B. Behrendt,Brian Behrendt,27,,187,85,Germany,DSC Arminia Bielefeld,70,72,1900000,9000,"CB, CDM",Right,1,3,2,Medium/Medium,Normal,No,,,RCB,,,,,,,63,53,56,44,69,75,,,,,,,"Long Throw-in, Injury Prone, Argues with Officials",43,34,68,66,34,33,36,42,71,51,62,63,59,66,60,84,74,68,78,71,77,69,42,49,54,62,67,69,73,9,7,15,14,15
208502,https://sofifa.com/player/208502/josecarlos-van-rankin/20/159586,J. Van Rankin,JosÃ© Carlos Van Rankin Galland,26,,178,73,Mexico,Guadalajara,70,72,1900000,18000,"RB, RWB",Right,1,3,3,High/Low,Lean,No,,,RCB,,,,,,,78,39,63,67,67,67,,,,,,,,66,26,60,66,37,66,59,41,64,67,77,78,73,67,73,57,63,78,62,40,66,68,55,59,59,64,67,68,70,7,7,15,13,11
209372,https://sofifa.com/player/209372/mustafa-saymak/20/159586,M. Saymak,Mustafa Saymak,26,,169,63,Netherlands,Ã‡aykur Rizespor,70,72,2100000,9000,CAM,Right,1,3,3,Medium/Medium,Normal,No,,,SUB,,,,,,,72,65,65,72,46,54,,,,,,,"Selfish, Argues with Officials",60,61,39,70,65,71,63,38,64,73,73,72,75,63,87,70,58,70,49,68,43,60,70,70,59,68,45,42,38,8,9,9,13,9
211270,https://sofifa.com/player/211270/esteban-saveljich/20/159586,E. Saveljich,Esteban Ariel Saveljich,28,,187,82,Montenegro,Rayo Vallecano,70,72,1800000,5000,CB,Right,1,3,2,High/Medium,Normal,No,,,LCB,,,,,,,48,32,45,44,70,76,,,,,,,,30,28,69,60,27,39,34,35,55,54,41,54,32,63,33,47,61,66,83,27,75,69,31,31,43,62,70,74,62,12,12,10,14,15
211378,https://sofifa.com/player/211378/jackson-irvine/20/159586,J. Irvine,Jackson Irvine,26,,188,70,Australia,Hull City,70,72,2100000,9000,"CAM, CDM, CM",Right,1,3,3,High/High,Normal,No,,,CAM,,,,,SUB,,67,70,65,68,69,79,,,,,,,,61,72,75,66,58,68,60,58,63,72,72,62,62,72,58,75,80,81,78,65,81,68,72,70,55,69,65,71,66,7,13,11,9,11
212466,https://sofifa.com/player/212466/carlos-cisneros/20/159586,C. Cisneros,Carlos Cisneros,25,,175,74,Mexico,Guadalajara,70,72,2200000,19000,"LM, RM",Right,1,4,3,High/Medium,Lean,No,,,RES,,,,,,,78,67,64,70,45,63,,,,,,,"Power Free-Kick, Early Crosser",70,65,56,62,59,69,65,49,56,70,80,76,77,68,75,70,64,71,67,72,44,42,69,70,58,64,54,37,37,6,7,12,14,12
214000,https://sofifa.com/player/214000/yordy-reyna/20/159586,Y. Reyna,JosÃ© Yordy Reyna Serna,25,,169,68,Peru,Vancouver Whitecaps FC,70,72,2200000,5000,"CF, RW",Right,1,4,3,High/Medium,Normal,No,,,LW,,,,,SUB,,88,66,62,75,36,64,,,,,,,Early Crosser,52,66,64,68,64,74,68,69,55,74,87,88,87,66,79,69,68,70,59,63,69,29,65,65,62,64,39,33,19,12,14,9,8,11
216286,https://sofifa.com/player/216286/jeppe-andersen/20/159586,J. Andersen,Jeppe Andersen,26,,178,75,Denmark,Hammarby IF,70,72,2100000,4000,CM,Right,1,3,3,Medium/Medium,Normal,No,,,LCM,,,,,,,73,61,67,68,63,78,,,,,,,"Power Free-Kick, Leadership, Early Crosser",59,59,54,71,59,67,59,64,69,72,70,75,63,65,67,68,69,85,77,60,73,65,65,68,55,70,67,63,58,14,13,13,8,14
219451,https://sofifa.com/player/219451/nehuen-paz/20/159586,N. Paz,NehuÃ©n Mario Paz,27,,191,89,Argentina,Bologna,70,72,1900000,15000,"CB, LB",Left,1,3,2,Low/Medium,Normal,No,,#Strength,RES,,,,,,,48,41,51,54,71,75,,,,,,,,58,30,70,56,29,56,48,36,54,58,46,50,35,70,32,60,33,65,91,46,60,70,49,39,42,57,70,72,70,13,13,10,8,7
219860,https://sofifa.com/player/219860/geisson-perea/20/159586,G. Perea,Geisson Perea,27,,179,73,Colombia,Deportivo Pasto,70,72,1900000,2000,CB,Right,1,3,2,Medium/Medium,Stocky,No,,,RCB,,,,,,,59,28,48,62,67,79,,,,,,,,35,20,63,62,26,61,32,25,60,65,55,63,58,64,65,53,77,70,85,21,74,68,25,38,36,66,65,70,70,14,14,10,12,9
220314,https://sofifa.com/player/220314/ofir-marciano/20/159586,O. Marciano,Ofir Marciano,29,,193,87,Israel,Hibernian,70,72,1500000,4000,GK,Right,1,3,1,Medium/Medium,Normal,No,,,GK,,,,,,,,,,,,,71,69,60,72,42,66,,12,12,13,27,12,19,17,17,16,17,40,44,61,69,40,45,63,33,80,13,19,16,19,25,25,45,19,11,11,71,69,60,66,72
223794,https://sofifa.com/player/223794/philipp-schobesberger/20/159586,P. Schobesberger,Philipp Schobesberger,25,,176,64,Austria,SK Rapid Wien,70,72,2200000,10000,"LM, RM, CF",Right,1,4,3,High/Medium,Lean,No,,,LS,,,,,,,90,63,65,71,44,69,,,,,,,"Injury Free, Early Crosser, Crowd Favourite",67,66,55,66,59,68,61,54,61,72,89,90,86,59,75,61,86,69,71,64,61,47,58,66,48,62,40,42,44,15,13,15,14,11
224415,https://sofifa.com/player/224415/luis-rioja-gonzalez/20/159586,Luis Rioja,Luis JesÃºs Rioja GonzÃ¡lez,25,,175,68,Spain,Deportivo AlavÃ©s,70,72,2200000,12000,LM,Left,1,4,3,High/Medium,Normal,No,,#Acrobat,LM,,,,,,,82,63,63,73,31,46,,,,,,,Dives Into Tackles (CPU AI Only),70,64,32,61,37,71,67,68,56,69,85,79,92,71,84,75,72,72,38,54,27,26,67,60,69,52,41,24,26,6,9,10,12,14
226102,https://sofifa.com/player/226102/chey-dunkley/20/159586,C. Dunkley,Chey Dunkley,27,,188,85,England,Wigan Athletic,70,72,1900000,9000,CB,Right,1,2,2,Medium/Medium,Normal,No,,,RCB,,,,,,,59,35,43,51,69,75,,,,,,,Long Passer (CPU AI Only),26,36,72,57,24,45,29,25,50,57,57,60,54,62,51,41,74,69,82,25,66,66,52,40,34,52,69,71,68,15,14,15,12,11
228644,https://sofifa.com/player/228644/rico-strieder/20/159586,R. Strieder,Rico Strieder,26,,174,68,Germany,FC Utrecht,70,72,1900000,10000,CDM,Right,1,3,2,Medium/Medium,Normal,No,,,SUB,,,,,,,46,41,67,65,66,64,,,,,,,,57,32,54,73,48,60,58,53,71,70,48,44,71,68,73,59,64,74,60,37,63,71,44,67,55,70,70,64,64,7,14,10,12,12
232163,https://sofifa.com/player/232163/youssoufou-niakate/20/159586,Y. NiakatÃ©,Youssoufou NiakatÃ©,26,,178,73,France,Al Wehda,70,72,2200000,15000,"ST, RW",Left,1,4,3,Medium/Medium,Stocky,No,,"#Speedster, #Acrobat",ST,,,,,,,93,73,54,65,25,66,,,,,,,Early Crosser,58,73,57,60,68,63,53,41,31,58,93,93,91,63,67,78,91,68,67,71,53,23,70,61,66,68,24,20,18,9,12,9,12,12
232253,https://sofifa.com/player/232253/lucas-fernandes/20/159586,Lucas Fernandes,Lucas Fernandes,25,,174,70,Brazil,Hokkaido Consadole Sapporo,70,72,2200000,3000,"RM, RWB",Right,1,2,3,High/Medium,Normal,No,,,SUB,,,,,,,85,63,59,72,34,59,,,,,,,Crowd Favourite,62,63,51,63,70,72,43,40,50,68,89,82,82,70,75,64,60,69,64,57,33,16,70,65,63,51,58,22,18,15,6,12,15,7
235740,https://sofifa.com/player/235740/alberto-paleari/20/159586,A. Paleari,Alberto Paleari,26,,193,88,Italy,Cittadella,70,72,1500000,2000,GK,Right,1,3,1,Medium/Medium,Normal,No,,,GK,,,,,,,,,,,,,70,70,67,72,32,71,,14,8,16,33,12,11,10,13,29,19,31,33,49,61,22,50,31,30,58,7,22,12,8,40,15,55,17,13,12,70,70,67,71,72
237799,https://sofifa.com/player/237799/kenyu-sugimoto/20/159586,K. Sugimoto,æù‰æœ¬ åÅ¥å‹‡,26,,187,79,Japan,Urawa Red Diamonds,70,72,2200000,8000,ST,Right,1,4,3,High/Medium,Lean,No,,,ST,,,,,,,72,68,55,68,23,78,,,,,,,Long Passer (CPU AI Only),39,68,67,66,55,66,53,34,56,68,68,76,76,67,65,73,76,77,85,68,61,15,71,57,65,70,30,12,11,5,11,8,13,12
239271,https://sofifa.com/player/239271/giannis-anestis/20/159586,G. Anestis,Giannis Anestis,28,,198,93,Greece,IFK GÃ¶teborg,70,72,1500000,3000,GK,Right,1,2,1,Medium/Medium,Lean,No,,,GK,,,,,,,,,,,,,70,65,68,71,23,73,,12,10,10,25,10,12,14,12,31,19,27,20,23,67,22,51,34,25,68,10,17,13,10,35,19,30,30,12,11,70,65,68,73,71
242036,https://sofifa.com/player/242036/matija-ljujic/20/159586,M. LjujiÄ‡,Matija LjujiÄ‡,25,,185,78,Serbia,Os Belenenses,70,72,2100000,4000,"CM, CAM",Left,1,2,3,Medium/Medium,Normal,No,,,SUB,,,,,,,62,67,69,71,56,69,,,,,,,"Beat Offside Trap, Selfish, Argues with Officials, Finesse Shot",64,64,62,72,57,71,76,70,64,73,63,61,73,70,65,72,34,67,76,73,64,63,68,71,62,70,50,57,49,7,8,5,11,9
243956,https://sofifa.com/player/243956/josip-vukovic/20/159586,J. VukoviÄ‡,Josip VukoviÄ‡,27,,186,81,Croatia,Clube Sport MarÃ_timo,70,72,1900000,6000,"CDM, CM",Right,1,3,2,Medium/Medium,Normal,No,,,RDM,,,,,,,55,49,64,68,64,73,,,,,,,"Leadership, Argues with Officials",61,39,55,70,39,69,45,43,70,70,58,53,59,67,58,63,60,76,70,59,81,67,43,61,50,68,66,65,62,11,7,8,6,9
244584,https://sofifa.com/player/244584/oleksiy-shevchenko/20/159586,O. Shevchenko,Oleksiy Shevchenko,27,,188,81,Ukraine,Shakhtar Donetsk,70,72,1500000,1000,GK,Right,1,3,1,Medium/Medium,Normal,No,,,SUB,,,,,,,,,,,,,69,66,73,71,23,71,Acrobatic Clearance,14,7,14,28,9,11,10,14,29,16,32,15,35,65,33,55,50,22,72,8,22,13,8,48,10,28,11,18,16,69,66,73,71,71
191066,https://sofifa.com/player/191066/felix-kroos/20/159586,F. Kroos,Felix Kroos,28,,184,80,Germany,1. FC Union Berlin,70,71,1800000,19000,"CDM, CM",Right,1,3,3,Medium/Medium,Normal,No,,,RES,,,,,,,60,63,66,69,66,70,,,,,,,Argues with Officials,50,59,61,72,58,69,69,72,68,72,65,55,66,69,66,71,71,68,70,68,74,70,62,68,60,69,62,70,66,10,8,11,15,13
193143,https://sofifa.com/player/193143/roderick-j-goncalves-miranda/20/159586,Roderick Miranda,Roderick J. GonÃ§alves Miranda,28,,192,89,Portugal,Wolverhampton Wanderers,70,71,1700000,35000,CB,Right,1,2,2,Medium/Medium,Normal,No,,#Strength,SUB,,,,,,,42,44,52,51,69,77,,,,,,,,50,26,67,63,43,51,42,32,59,58,43,41,34,65,31,68,54,64,86,59,77,68,41,37,51,57,69,71,70,12,14,8,6,12
193226,https://sofifa.com/player/193226/benjamin-jeannot/20/159586,B. Jeannot,Benjamin Jeannot,27,,183,78,France,Dijon FCO,70,71,2100000,9000,"ST, RW",Right,1,3,3,Medium/Low,Normal,No,,,SUB,,,,,,,63,71,57,67,30,59,,,,,,,Beat Offside Trap,50,72,66,64,69,63,50,49,58,71,65,61,70,73,62,71,68,51,65,69,53,31,73,56,70,68,31,19,19,9,10,6,14,7
193945,https://sofifa.com/player/193945/necip-uysal/20/159586,N. Uysal,Necip Uysal,28,,180,72,Turkey,BeÅŸiktaÅŸ JK,70,71,1800000,29000,"CDM, CB, RB",Right,1,3,3,Medium/High,Normal,No,,,SUB,,,,,,,70,56,62,66,70,75,,,,,,,"Leadership, Giant Throw-in",68,55,72,68,33,64,45,30,69,69,69,70,66,67,67,65,80,70,72,57,86,68,42,50,60,59,68,73,71,15,13,13,16,7
193961,https://sofifa.com/player/193961/renato-kelic/20/159586,R. KeliÄ‡,Renato KeliÄ‡,28,,192,84,Croatia,Universitatea Craiova,70,71,1700000,6000,CB,Right,1,4,2,Medium/Medium,Normal,No,,,LCB,,,,,,,56,34,51,51,67,83,,,,,,,Diver,54,34,65,67,26,46,28,34,48,54,61,51,64,70,39,37,84,92,85,29,68,64,39,31,46,46,67,70,68,8,12,9,12,12
195256,https://sofifa.com/player/195256/atila-turan/20/159586,A. Turan,Atila Turan,27,,176,79,Turkey,Kayserispor,70,71,1800000,8000,"LB, LM",Left,1,2,3,Medium/Medium,Stocky,No,,,LB,,,,,,,76,58,68,68,64,71,,,,,,,"Argues with Officials, Crowd Favourite",69,42,39,70,40,65,80,69,68,70,78,75,69,70,86,79,38,78,73,75,65,68,61,58,71,63,62,73,64,10,7,12,15,15
197480,https://sofifa.com/player/197480/idriss-saadi/20/159586,I. Saadi,Idriss Saadi,27,,180,85,Algeria,KSV Cercle Brugge,70,71,2100000,9000,ST,Right,1,3,3,High/Medium,Stocky,No,,,ST,,,,,,,65,70,53,67,22,75,,,,,,,,42,71,66,61,68,67,59,61,39,66,68,63,65,65,70,81,82,72,77,56,71,18,73,58,68,74,14,19,18,11,9,8,8,7
197689,https://sofifa.com/player/197689/andrea-seculin/20/159586,A. Seculin,Andrea Seculin,28,,190,80,Italy,Chievo Verona,70,71,1500000,3000,GK,Right,1,3,1,Medium/Medium,Lean,No,,,SUB,,,,,,,,,,,,,73,67,57,79,30,63,,13,12,12,29,11,12,12,12,25,21,30,30,43,64,37,43,41,29,48,12,33,10,11,43,23,58,23,10,12,73,67,57,63,79
197975,https://sofifa.com/player/197975/sam-morsy/20/159586,S. Morsy,Sam Morsy,27,,173,75,Egypt,Wigan Athletic,70,71,1800000,9000,"CDM, CM",Right,1,3,3,Medium/Medium,Normal,No,,,LDM,,,,,,,66,56,63,70,64,77,,,,,,,,52,53,47,70,49,69,39,55,67,68,65,67,78,70,78,61,80,74,76,60,83,68,60,66,44,76,66,67,58,14,15,8,8,13
198145,https://sofifa.com/player/198145/sergio-araujo/20/159586,S. Araujo,Sergio Ezequiel AraÃºjo,27,,180,80,Argentina,UD Las Palmas,70,71,2100000,7000,"ST, LM, CAM",Right,1,4,3,Medium/Low,Normal,No,,,LM,,,,,,,74,68,63,73,33,58,,,,,,,"Beat Offside Trap, Crowd Favourite",59,69,60,63,69,72,81,59,59,75,74,74,74,78,71,68,60,67,64,66,32,20,70,65,69,66,45,22,27,13,12,13,7,15
198904,https://sofifa.com/player/198904/grant-hanley/20/159586,G. Hanley,Grant Hanley,27,,187,81,Scotland,Norwich City,70,71,1800000,22000,CB,Right,1,3,2,Low/Medium,Normal,No,,,SUB,,,,,,,51,34,47,43,71,71,,,,,,,"Injury Prone, Avoids Using Weaker Foot",44,30,71,54,32,40,33,35,56,43,53,49,48,61,51,40,82,50,78,36,78,69,33,39,40,66,72,71,68,9,9,11,12,8
198970,https://sofifa.com/player/198970/jonathan-mensah/20/159586,J. Mensah,Jonathan Mensah,28,,188,83,Ghana,Columbus Crew SC,70,71,1700000,5000,CB,Right,2,2,2,Medium/Medium,Normal,No,,,RCB,,,,,,,64,46,54,51,67,76,,,,,,,,41,28,68,69,55,46,38,31,67,55,60,67,54,66,46,79,76,71,79,59,75,68,25,42,44,61,68,67,65,6,13,12,9,8
199191,https://sofifa.com/player/199191/dennis-appiah/20/159586,D. Appiah,Dennis Appiah,27,,179,68,France,FC Nantes,70,71,1800000,13000,"RB, RM",Right,1,4,2,Medium/Medium,Normal,No,,,SUB,,,,,,,77,40,58,62,69,74,,,,,,,,62,33,62,59,34,58,60,44,57,62,76,78,76,65,72,51,79,88,66,38,73,68,57,57,47,64,73,68,69,9,8,11,13,9
199692,https://sofifa.com/player/199692/hiram-mier/20/159586,H. Mier,Hiram Ricardo Mier Alanis,29,,182,74,Mexico,Guadalajara,70,71,1700000,19000,"CB, RB",Right,1,3,2,Medium/High,Lean,No,,,SUB,,,,,,,61,43,57,58,69,70,,,,,,,"Power Free-Kick, Injury Prone",49,37,72,67,34,56,41,35,55,55,53,68,66,68,63,53,72,68,73,47,65,67,45,56,49,62,66,72,71,12,12,7,15,13
199762,https://sofifa.com/player/199762/kamil-drygas/20/159586,K. Drygas,Kamil Drygas,27,,184,72,Poland,PogoÅ„ Szczecin,70,71,2000000,4000,"CM, CDM",Left,1,3,3,Medium/High,Lean,No,,,RES,,,,,,,61,66,66,66,66,80,,,,,,,,62,65,69,69,61,63,61,64,64,67,54,66,75,73,68,69,80,90,73,66,84,70,65,70,63,69,63,66,63,9,10,7,7,7
199895,https://sofifa.com/player/199895/leo-lacroix/20/159586,L. Lacroix,LÃ©o Lacroix,27,,197,92,Switzerland,AS Saint-Ã‰tienne,70,71,1800000,15000,CB,Right,1,3,2,Medium/Medium,Lean,No,,#Strength,RES,,,,,,,34,45,59,52,70,78,,,,,,,Long Passer (CPU AI Only),52,35,72,68,38,52,55,50,66,60,33,34,34,63,32,63,65,72,89,51,62,66,37,48,55,67,67,74,69,9,9,15,15,11
200112,https://sofifa.com/player/200112/lorenzo-ebecilio/20/159586,L. Ebecilio,Lorenzo Leroy Ebecilio,27,,177,75,Netherlands,JÃºbilo Iwata,70,71,2000000,5000,"CAM, RM, LM",Right,1,3,3,Medium/Medium,Normal,No,,,SUB,,,,,,,77,67,67,73,40,72,,,,,,,"Injury Free, Selfish, Argues with Officials",63,63,61,74,59,74,70,43,65,72,74,80,72,62,76,82,81,64,75,66,73,35,66,65,59,58,43,38,23,12,14,11,18,17
200535,https://sofifa.com/player/200535/terry-antonis/20/159586,T. Antonis,Terry Antonis,25,,180,73,Australia,Suwon Samsung Bluewings,70,71,2100000,5000,"CM, CDM, CAM",Right,1,5,3,Medium/Medium,Normal,No,,,LCM,,,,,,,68,68,68,69,59,67,,,,,,,"Argues with Officials, Finesse Shot",62,66,45,70,57,69,63,60,69,69,69,68,72,66,72,72,68,75,66,74,60,62,65,73,64,69,61,60,53,7,15,16,14,15
200770,https://sofifa.com/player/200770/fredrik-haugen/20/159586,F. Haugen,Fredrik Haugen,27,,182,76,Norway,SK Brann,70,71,2000000,4000,CM,Right,1,3,3,High/Medium,Normal,No,,,RCM,,,,,,,77,68,70,69,60,71,,,,,,,"Injury Free, Argues with Officials, Finesse Shot",73,65,49,71,63,67,68,65,67,70,77,77,82,67,67,76,59,80,66,67,73,65,70,70,61,71,60,59,63,8,15,16,10,14
200841,https://sofifa.com/player/200841/carl-jenkinson/20/159586,C. Jenkinson,Carl Jenkinson,27,,185,77,England,Nottingham Forest,70,71,1800000,21000,RB,Right,2,2,3,High/High,Lean,Yes,,,SUB,,,,,,,68,50,65,67,69,67,,,,,,,,71,41,62,66,60,67,60,52,64,68,64,71,65,69,66,72,63,63,69,41,66,66,64,62,49,62,69,73,72,12,15,15,11,12
200930,https://sofifa.com/player/200930/luca-tremolada/20/159586,L. Tremolada,Luca Tremolada,27,,186,78,Italy,Brescia,70,71,2000000,8000,"CAM, CM",Left,1,3,3,Medium/Medium,Lean,No,,,SUB,,,,,,,73,63,69,71,51,56,,,,,,,Crowd Favourite,65,58,55,70,53,70,70,70,68,71,74,73,76,65,74,71,41,71,58,70,38,52,60,71,60,69,54,48,42,12,10,11,7,7
201528,https://sofifa.com/player/201528/young-gwon-kim/20/159586,Kim Young Gwon,ê_€ì˜Åê¶Œ é‡‘è‹±æùƒ,29,,185,75,Korea Republic,Gamba Osaka,70,71,1700000,7000,CB,Left,1,3,2,Medium/High,Normal,No,,,LCB,,,,,,,72,54,67,64,69,75,,,,,,,Power Free-Kick,65,57,69,70,57,66,61,58,69,62,74,70,62,70,55,42,75,80,74,58,70,70,52,64,60,72,68,69,68,16,13,7,11,13
201530,https://sofifa.com/player/201530/bruno-martella/20/159586,B. Martella,Bruno Martella,26,,184,78,Italy,Brescia,70,71,1800000,8000,"LB, LM",Left,1,2,3,High/Medium,Normal,No,,,SUB,,,,,,,78,57,70,67,62,71,,,,,,,,77,50,55,70,35,67,70,60,72,70,79,78,60,66,57,65,77,86,67,71,62,63,67,63,52,60,60,63,66,10,8,10,9,9
201917,https://sofifa.com/player/201917/yacouba-sylla/20/159586,Y. Sylla,Yacouba Sylla,28,,184,80,Mali,CFR Cluj,70,71,1800000,7000,CDM,Right,1,3,2,Low/High,Normal,No,,,LCM,,,,,,,70,53,62,62,66,85,,,,,,,,56,45,60,68,39,56,56,38,63,66,69,71,70,68,70,70,73,90,86,56,80,68,64,62,55,65,65,68,66,7,8,11,16,10
202458,https://sofifa.com/player/202458/navarone-foor/20/159586,N. Foor,Navarone Foor,27,,170,61,Netherlands,Vitesse,70,71,2000000,11000,CM,Left,1,3,3,Medium/High,Lean,No,,,SUB,,,,,,,78,68,68,74,61,58,,,,,,,"Diver, Selfish",66,68,40,68,64,72,75,63,63,72,82,74,88,68,76,70,71,83,37,71,75,71,66,72,56,68,68,58,50,14,12,15,6,8
202827,https://sofifa.com/player/202827/cristian-battocchio/20/159586,C. Battocchio,Cristian Battocchio,27,,169,64,Italy,Stade Brestois 29,70,71,2000000,11000,"CM, LM",Right,1,3,3,High/Medium,Normal,No,,,SUB,,,,,,,72,65,68,75,57,59,,,,,,,Argues with Officials,61,60,49,71,48,72,63,54,68,75,78,67,82,69,88,76,73,71,46,73,71,57,55,72,61,65,60,56,59,9,14,13,9,12
203368,https://sofifa.com/player/203368/eirik-ulland-andersen/20/159586,E. Andersen,Eirik  Ulland Andersen,26,,181,73,Norway,Molde FK,70,71,2100000,5000,LM,Right,1,2,3,Medium/Medium,Normal,No,,,RES,,,,,,,78,65,70,68,43,63,,,,,,,Argues with Officials,70,63,58,70,49,67,74,74,68,69,80,77,76,66,67,70,67,71,65,70,47,31,66,70,60,64,46,46,38,14,14,8,15,9
203423,https://sofifa.com/player/203423/lawrence-thomas/20/159586,L. Thomas,Lawrence  Thomas,27,,191,91,Australia,Melbourne Victory,70,71,1400000,4000,GK,Right,1,2,1,Medium/Medium,Normal,No,,,GK,,,,,,,,,,,,,71,67,62,73,38,66,"Swerve Pass, Acrobatic Clearance",14,14,12,38,20,18,19,15,34,14,32,42,61,72,34,47,65,32,52,13,32,12,14,49,15,63,16,20,18,71,67,62,66,73
203749,https://sofifa.com/player/203749/sonny-bradley/20/159586,S. Bradley,Sonny Bradley,27,,196,90,England,Luton Town,70,71,1800000,9000,CB,Left,1,3,2,Medium/High,Normal,No,,,LCB,,,,,,,56,31,47,51,68,76,,,,,,,Diver,36,28,70,62,26,46,20,22,55,57,57,55,61,63,36,40,68,69,80,29,76,67,42,40,19,63,68,70,66,13,15,9,9,9
203853,https://sofifa.com/player/203853/maximilian-sax/20/159586,M. Sax,Maximilian Sax,26,,178,70,Austria,FK Austria Wien,70,71,2100000,10000,"RM, CAM, CF",Right,1,4,4,Medium/Medium,Lean,No,,,SUB,,,,,,,76,60,64,72,26,65,,,,,,,"Selfish, Crowd Favourite",65,66,58,65,46,72,73,51,57,70,77,75,84,67,72,58,89,73,60,49,59,32,68,69,65,64,24,15,21,12,16,15,16,11
204062,https://sofifa.com/player/204062/darren-keet/20/159586,D. Keet,Darren Keet,29,,183,77,South Africa,South Africa,70,71,0,0,GK,Left,1,2,1,Medium/Medium,Normal,No,,,,,,,,SUB,,,,,,,,72,69,68,71,44,67,"Flair, Acrobatic Clearance",11,12,13,33,19,22,17,13,43,32,45,44,41,65,46,51,77,27,68,13,17,16,14,42,34,30,15,10,17,72,69,68,67,71
